Timestamp,TH1,TH2,TH3,TH4
2023-12-19 22:15:00.079,101.6,101.6,101.6,26.5
2023-12-19 22:15:00.189,101.6,101.6,101.6,26.5
2023-12-19 22:15:00.299,101.6,101.6,101.6,26.5
2023-12-19 22:15:00.408,101.6,101.6,101.6,26.5
2023-12-19 22:15:00.517,101.6,101.6,101.6,26.5
2023-12-19 22:15:00.627,101.6,101.6,101.6,26.5
2023-12-19 22:15:00.737,101.6,101.6,101.6,26.5
2023-12-19 22:15:00.846,101.6,101.6,101.6,26.5
2023-12-19 22:15:00.954,101.6,101.6,101.6,26.5
2023-12-19 22:15:01.065,101.6,101.6,101.6,26.5
2023-12-19 22:15:01.176,101.6,101.6,101.6,26.5
2023-12-19 22:15:01.281,101.6,101.6,101.6,26.5
2023-12-19 22:15:01.393,101.6,101.6,101.6,26.5
2023-12-19 22:15:01.503,101.6,101.6,101.6,26.5
2023-12-19 22:15:01.614,101.6,101.6,101.6,26.5
2023-12-19 22:15:01.724,101.6,101.6,101.6,26.5
2023-12-19 22:15:01.835,101.6,101.6,101.6,26.5
2023-12-19 22:15:01.946,101.6,101.6,101.6,26.5
2023-12-19 22:15:02.056,101.6,101.6,101.6,26.5
2023-12-19 22:15:02.168,101.6,101.6,101.6,26.5
2023-12-19 22:15:02.278,101.6,101.6,101.6,26.5
2023-12-19 22:15:02.386,101.6,101.6,101.6,26.5
2023-12-19 22:15:02.498,101.6,101.6,101.6,26.5
2023-12-19 22:15:02.609,101.6,101.6,101.6,26.5
2023-12-19 22:15:02.720,101.6,101.6,101.6,26.5
2023-12-19 22:15:02.832,101.6,101.6,101.6,26.5
2023-12-19 22:15:02.941,101.6,101.6,101.6,26.5
2023-12-19 22:15:03.051,101.6,101.6,101.6,26.5
2023-12-19 22:15:03.163,101.6,101.6,101.6,26.5
2023-12-19 22:15:03.272,101.6,101.6,101.6,26.5
2023-12-19 22:15:03.383,101.6,101.6,101.6,26.6
2023-12-19 22:15:03.493,101.6,101.6,101.6,26.5
2023-12-19 22:15:03.603,101.6,101.6,101.6,26.5
2023-12-19 22:15:03.732,101.6,101.6,101.6,26.5
2023-12-19 22:15:03.840,101.6,101.6,101.6,26.5
2023-12-19 22:15:03.952,101.6,101.6,101.6,26.5
2023-12-19 22:15:04.061,101.6,101.6,101.6,26.5
2023-12-19 22:15:04.171,101.6,101.6,101.6,26.5
2023-12-19 22:15:04.282,101.6,101.6,101.6,26.5
2023-12-19 22:15:04.392,101.6,101.6,101.6,26.5
2023-12-19 22:15:04.500,101.6,101.6,101.6,26.5
2023-12-19 22:15:04.609,101.6,101.6,101.6,26.5
2023-12-19 22:15:04.718,101.6,101.6,101.6,26.5
2023-12-19 22:15:04.828,101.6,101.6,101.6,26.5
2023-12-19 22:15:04.935,101.6,101.6,101.6,26.5
2023-12-19 22:15:05.046,101.6,101.6,101.6,26.5
2023-12-19 22:15:05.156,101.6,101.6,101.6,26.5
2023-12-19 22:15:05.267,101.6,101.6,101.6,26.5
2023-12-19 22:15:05.375,101.6,101.6,101.6,26.5
2023-12-19 22:15:05.484,101.6,101.6,101.6,26.5
2023-12-19 22:15:05.591,101.6,101.6,101.6,26.5
2023-12-19 22:15:05.702,101.6,101.6,101.6,26.5
2023-12-19 22:15:05.810,101.6,101.6,101.6,26.5
2023-12-19 22:15:05.922,101.6,101.6,101.6,26.5
2023-12-19 22:15:06.032,101.6,101.6,101.6,26.5
2023-12-19 22:15:06.143,101.6,101.6,101.6,26.5
2023-12-19 22:15:06.253,101.6,101.6,101.6,26.5
2023-12-19 22:15:06.364,101.6,101.6,101.6,26.5
2023-12-19 22:15:06.472,101.6,101.6,101.6,26.5
2023-12-19 22:15:06.582,101.6,101.6,101.6,26.5
2023-12-19 22:15:06.693,101.6,101.6,101.6,26.5
2023-12-19 22:15:06.805,101.6,101.6,101.6,26.5
2023-12-19 22:15:06.915,101.6,101.6,101.6,26.5
2023-12-19 22:15:07.026,101.6,101.6,101.6,26.5
2023-12-19 22:15:07.134,101.6,101.6,101.6,26.5
2023-12-19 22:15:07.246,101.6,101.6,101.6,26.5
2023-12-19 22:15:07.354,101.6,101.6,101.6,26.5
2023-12-19 22:15:07.467,101.6,101.6,101.6,26.5
2023-12-19 22:15:07.576,101.6,101.6,101.6,26.5
2023-12-19 22:15:07.685,101.6,101.6,101.6,26.5
2023-12-19 22:15:07.795,101.6,101.6,101.6,26.5
2023-12-19 22:15:07.904,101.6,101.6,101.6,26.5
2023-12-19 22:15:08.015,101.6,101.6,101.6,26.5
2023-12-19 22:15:08.125,101.6,101.6,101.6,26.5
2023-12-19 22:15:08.234,101.6,101.6,101.6,26.5
2023-12-19 22:15:08.345,101.6,101.6,101.6,26.5
2023-12-19 22:15:08.455,101.6,101.6,101.6,26.5
2023-12-19 22:15:08.565,101.6,101.6,101.6,26.5
2023-12-19 22:15:08.673,101.6,101.6,101.6,26.5
2023-12-19 22:15:08.785,101.6,101.6,101.6,26.5
2023-12-19 22:15:08.893,101.6,101.6,101.6,26.5
2023-12-19 22:15:09.001,101.6,101.6,101.6,26.5
2023-12-19 22:15:09.112,101.6,101.6,101.6,26.5
2023-12-19 22:15:09.219,101.6,101.6,101.6,26.5
2023-12-19 22:15:09.329,101.6,101.6,101.6,26.5
2023-12-19 22:15:09.440,101.6,101.6,101.6,26.6
2023-12-19 22:15:09.549,101.6,101.6,101.6,26.5
2023-12-19 22:15:09.659,101.6,101.6,101.6,26.5
2023-12-19 22:15:09.769,101.6,101.6,101.6,26.5
2023-12-19 22:15:09.878,101.6,101.6,101.6,26.5
2023-12-19 22:15:09.990,101.6,101.6,101.6,26.5
2023-12-19 22:15:10.102,101.6,101.6,101.6,26.5
2023-12-19 22:15:10.212,101.6,101.6,101.6,26.5
2023-12-19 22:15:10.321,101.6,101.6,101.6,26.5
2023-12-19 22:15:10.432,101.6,101.6,101.6,26.5
2023-12-19 22:15:10.544,101.6,101.6,101.6,26.5
2023-12-19 22:15:10.653,101.6,101.6,101.6,26.5
2023-12-19 22:15:10.765,101.6,101.6,101.6,26.5
2023-12-19 22:15:10.874,101.6,101.6,101.6,26.5
2023-12-19 22:15:10.984,101.6,101.6,101.6,26.5
2023-12-19 22:15:11.096,101.6,101.6,101.6,26.5
2023-12-19 22:15:11.204,101.6,101.6,101.6,26.5
2023-12-19 22:15:11.313,101.6,101.6,101.6,26.5
2023-12-19 22:15:11.424,101.6,101.6,101.6,26.5
2023-12-19 22:15:11.534,101.6,101.6,101.6,26.5
2023-12-19 22:15:11.644,101.6,101.6,101.6,26.5
2023-12-19 22:15:11.755,101.6,101.6,101.6,26.5
2023-12-19 22:15:11.864,101.6,101.6,101.6,26.5
2023-12-19 22:15:11.976,101.6,101.6,101.6,26.5
2023-12-19 22:15:12.087,101.6,101.6,101.6,26.5
2023-12-19 22:15:12.196,101.6,101.6,101.6,26.5
2023-12-19 22:15:12.304,101.6,101.6,101.6,26.5
2023-12-19 22:15:12.415,101.6,101.6,101.6,26.5
2023-12-19 22:15:12.526,101.6,101.6,101.6,26.5
2023-12-19 22:15:12.634,101.6,101.6,101.6,26.5
2023-12-19 22:15:12.744,101.6,101.6,101.6,26.5
2023-12-19 22:15:12.853,101.6,101.6,101.6,26.5
2023-12-19 22:15:12.963,101.6,101.6,101.6,26.5
2023-12-19 22:15:13.074,101.6,101.6,101.6,26.5
2023-12-19 22:15:13.183,101.6,101.6,101.6,26.5
2023-12-19 22:15:13.296,101.6,101.6,101.6,26.5
2023-12-19 22:15:13.406,101.6,101.6,101.6,26.5
2023-12-19 22:15:13.517,101.6,101.6,101.6,26.5
2023-12-19 22:15:13.627,101.6,101.6,101.6,26.5
2023-12-19 22:15:13.737,101.6,101.6,101.6,26.5
2023-12-19 22:15:13.844,101.6,101.6,101.6,26.5
2023-12-19 22:15:13.953,101.6,101.6,101.6,26.6
2023-12-19 22:15:14.065,101.6,101.6,101.6,26.5
2023-12-19 22:15:14.173,101.6,101.6,101.6,26.5
2023-12-19 22:15:14.282,101.6,101.6,101.6,26.5
2023-12-19 22:15:14.395,101.6,101.6,101.6,26.5
2023-12-19 22:15:14.507,101.6,101.6,101.6,26.5
2023-12-19 22:15:14.614,101.6,101.6,101.6,26.5
2023-12-19 22:15:14.724,101.6,101.6,101.6,26.5
2023-12-19 22:15:14.834,101.6,101.6,101.6,26.5
2023-12-19 22:15:14.943,101.6,101.6,101.6,26.5
2023-12-19 22:15:15.054,101.6,101.6,101.6,26.5
2023-12-19 22:15:15.164,101.6,101.6,101.6,26.5
2023-12-19 22:15:15.274,101.6,101.6,101.6,26.5
2023-12-19 22:15:15.385,101.6,101.6,101.6,26.5
2023-12-19 22:15:15.495,101.6,101.6,101.6,26.5
2023-12-19 22:15:15.605,101.6,101.6,101.6,26.5
2023-12-19 22:15:15.715,101.6,101.6,101.6,26.5
2023-12-19 22:15:15.828,101.6,101.6,101.6,26.5
2023-12-19 22:15:15.936,101.6,101.6,101.6,26.5
2023-12-19 22:15:16.046,101.6,101.6,101.6,26.5
2023-12-19 22:15:16.154,101.6,101.6,101.6,26.5
2023-12-19 22:15:16.263,101.6,101.6,101.6,26.5
2023-12-19 22:15:16.372,101.6,101.6,101.6,26.5
2023-12-19 22:15:16.482,101.6,101.6,101.6,26.5
2023-12-19 22:15:16.591,101.6,101.6,101.6,26.5
2023-12-19 22:15:16.702,101.6,101.6,101.6,26.5
2023-12-19 22:15:16.811,101.6,101.6,101.6,26.5
2023-12-19 22:15:16.919,101.6,101.6,101.6,26.5
2023-12-19 22:15:17.029,101.6,101.6,101.6,26.5
2023-12-19 22:15:17.138,101.6,101.6,101.6,26.6
2023-12-19 22:15:17.246,101.6,101.6,101.6,26.5
2023-12-19 22:15:17.356,101.6,101.6,101.6,26.6
2023-12-19 22:15:17.467,101.6,101.6,101.6,26.5
2023-12-19 22:15:17.575,101.6,101.6,101.6,26.5
2023-12-19 22:15:17.686,101.6,101.6,101.6,26.5
2023-12-19 22:15:17.796,101.6,101.6,101.6,26.5
2023-12-19 22:15:17.907,101.6,101.6,101.6,26.5
2023-12-19 22:15:18.014,101.6,101.6,101.6,26.5
2023-12-19 22:15:18.123,101.6,101.6,101.6,26.5
2023-12-19 22:15:18.235,101.6,101.6,101.6,26.5
2023-12-19 22:15:18.347,101.6,101.6,101.6,26.5
2023-12-19 22:15:18.457,101.6,101.6,101.6,26.5
2023-12-19 22:15:18.566,101.6,101.6,101.6,26.5
2023-12-19 22:15:18.677,101.6,101.6,101.6,26.5
2023-12-19 22:15:18.786,101.6,101.6,101.6,26.5
2023-12-19 22:15:18.895,101.6,101.6,101.6,26.5
2023-12-19 22:15:19.006,101.6,101.6,101.6,26.5
2023-12-19 22:15:19.114,101.6,101.6,101.6,26.5
2023-12-19 22:15:19.224,101.6,101.6,101.6,26.5
2023-12-19 22:15:19.335,101.6,101.6,101.6,26.5
2023-12-19 22:15:19.443,101.6,101.6,101.6,26.5
2023-12-19 22:15:19.555,101.6,101.6,101.6,26.5
2023-12-19 22:15:19.665,101.6,101.6,101.6,26.5
2023-12-19 22:15:19.775,101.6,101.6,101.6,26.5
2023-12-19 22:15:19.883,101.6,101.6,101.6,26.5
2023-12-19 22:15:19.990,101.6,101.6,101.6,26.5
2023-12-19 22:15:20.099,101.6,101.6,101.6,26.5
2023-12-19 22:15:20.208,101.6,101.6,101.6,26.5
2023-12-19 22:15:20.317,101.6,101.6,101.6,26.6
2023-12-19 22:15:20.427,101.6,101.6,101.6,26.5
2023-12-19 22:15:20.538,101.6,101.6,101.6,26.5
2023-12-19 22:15:20.647,101.6,101.6,101.6,26.5
2023-12-19 22:15:20.757,101.6,101.6,101.6,26.5
2023-12-19 22:15:20.866,101.6,101.6,101.6,26.5
2023-12-19 22:15:20.977,101.6,101.6,101.6,26.5
2023-12-19 22:15:21.086,101.6,101.6,101.6,26.5
2023-12-19 22:15:21.197,101.6,101.6,101.6,26.5
2023-12-19 22:15:21.307,101.6,101.6,101.6,26.5
2023-12-19 22:15:21.417,101.6,101.6,101.6,26.5
2023-12-19 22:15:21.528,101.6,101.6,101.6,26.5
2023-12-19 22:15:21.638,101.6,101.6,101.6,26.5
2023-12-19 22:15:21.750,101.6,101.6,101.6,26.5
2023-12-19 22:15:21.860,101.6,101.6,101.6,26.5
2023-12-19 22:15:21.972,101.6,101.6,101.6,26.5
2023-12-19 22:15:22.082,101.6,101.6,101.6,26.5
2023-12-19 22:15:22.191,101.6,101.6,101.6,26.5
2023-12-19 22:15:22.302,101.6,101.6,101.6,26.5
2023-12-19 22:15:22.411,101.6,101.6,101.6,26.5
2023-12-19 22:15:22.523,101.6,101.6,101.6,26.5
2023-12-19 22:15:22.632,101.6,101.6,101.6,26.5
2023-12-19 22:15:22.738,101.6,101.6,101.6,26.5
2023-12-19 22:15:22.848,101.6,101.6,101.6,26.5
2023-12-19 22:15:22.958,101.6,101.6,101.6,26.5
2023-12-19 22:15:23.068,101.6,101.6,101.6,26.5
2023-12-19 22:15:23.180,101.6,101.6,101.6,26.5
2023-12-19 22:15:23.288,101.6,101.6,101.6,26.5
2023-12-19 22:15:23.397,101.6,101.6,101.6,26.5
2023-12-19 22:15:23.508,101.6,101.6,101.6,26.5
2023-12-19 22:15:23.618,101.6,101.6,101.6,26.5
2023-12-19 22:15:23.728,101.6,101.6,101.6,26.5
2023-12-19 22:15:23.839,101.6,101.6,101.6,26.5
2023-12-19 22:15:23.948,101.6,101.6,101.6,26.6
2023-12-19 22:15:24.060,101.6,101.6,101.6,26.5
2023-12-19 22:15:24.170,101.6,101.6,101.6,26.5
2023-12-19 22:15:24.278,101.6,101.6,101.6,26.5
2023-12-19 22:15:24.388,101.6,101.6,101.6,26.5
2023-12-19 22:15:24.499,101.6,101.6,101.6,26.5
2023-12-19 22:15:24.611,101.6,101.6,101.6,26.5
2023-12-19 22:15:24.742,101.6,101.6,101.6,26.5
2023-12-19 22:15:24.844,101.6,101.6,101.6,26.5
2023-12-19 22:15:24.955,101.6,101.6,101.6,26.6
2023-12-19 22:15:25.063,101.6,101.6,101.6,26.5
2023-12-19 22:15:25.174,101.6,101.6,101.6,26.5
2023-12-19 22:15:25.285,101.6,101.6,101.6,26.5
2023-12-19 22:15:25.396,101.6,101.6,101.6,26.5
2023-12-19 22:15:25.506,101.6,101.6,101.6,26.5
2023-12-19 22:15:25.617,101.6,101.6,101.6,26.5
2023-12-19 22:15:25.729,101.6,101.6,101.6,26.5
2023-12-19 22:15:25.839,101.6,101.6,101.6,26.5
2023-12-19 22:15:25.946,101.6,101.6,101.6,26.5
2023-12-19 22:15:26.057,101.6,101.6,101.6,26.5
2023-12-19 22:15:26.164,101.6,101.6,101.6,26.5
2023-12-19 22:15:26.275,101.6,101.6,101.6,26.5
2023-12-19 22:15:26.384,101.6,101.6,101.6,26.5
2023-12-19 22:15:26.495,101.6,101.6,101.6,26.5
2023-12-19 22:15:26.606,101.6,101.6,101.6,26.5
2023-12-19 22:15:26.716,101.6,101.6,101.6,26.5
2023-12-19 22:15:26.826,101.6,101.6,101.6,26.5
2023-12-19 22:15:26.936,101.6,101.6,101.6,26.5
2023-12-19 22:15:27.046,101.6,101.6,101.6,26.5
2023-12-19 22:15:27.156,101.6,101.6,101.6,26.5
2023-12-19 22:15:27.266,101.6,101.6,101.6,26.5
2023-12-19 22:15:27.375,101.6,101.6,101.6,26.5
2023-12-19 22:15:27.487,101.6,101.6,101.6,26.5
2023-12-19 22:15:27.598,101.6,101.6,101.6,26.5
2023-12-19 22:15:27.706,101.6,101.6,101.6,26.5
2023-12-19 22:15:27.816,101.6,101.6,101.6,26.5
2023-12-19 22:15:27.927,101.6,101.6,101.6,26.5
2023-12-19 22:15:28.038,101.6,101.6,101.6,26.5
2023-12-19 22:15:28.146,101.6,101.6,101.6,26.5
2023-12-19 22:15:28.256,101.6,101.6,101.6,26.5
2023-12-19 22:15:28.365,101.6,101.6,101.6,26.5
2023-12-19 22:15:28.472,101.6,101.6,101.6,26.5
2023-12-19 22:15:28.585,101.6,101.6,101.6,26.5
2023-12-19 22:15:28.695,101.6,101.6,101.6,26.5
2023-12-19 22:15:28.807,101.6,101.6,101.6,26.5
2023-12-19 22:15:28.917,101.6,101.6,101.6,26.5
2023-12-19 22:15:29.025,101.6,101.6,101.6,26.5
2023-12-19 22:15:29.134,101.6,101.6,101.6,26.5
2023-12-19 22:15:29.244,101.6,101.6,101.6,26.5
2023-12-19 22:15:29.355,101.6,101.6,101.6,26.5
2023-12-19 22:15:29.465,101.6,101.6,101.6,26.5
2023-12-19 22:15:29.575,101.6,101.6,101.6,26.5
2023-12-19 22:15:29.687,101.6,101.6,101.6,26.5
2023-12-19 22:15:29.796,101.6,101.6,101.6,26.5
2023-12-19 22:15:29.906,101.6,101.6,101.6,26.5
2023-12-19 22:15:30.016,101.6,101.6,101.6,26.5
2023-12-19 22:15:30.125,101.6,101.6,101.6,26.5
2023-12-19 22:15:30.234,101.6,101.6,101.6,26.5
2023-12-19 22:15:30.345,101.6,101.6,101.6,26.5
2023-12-19 22:15:30.455,101.6,101.6,101.6,26.5
2023-12-19 22:15:30.565,101.6,101.6,101.6,26.5
2023-12-19 22:15:30.673,101.6,101.6,101.6,26.5
2023-12-19 22:15:30.783,101.6,101.6,101.6,26.5
2023-12-19 22:15:30.896,101.6,101.6,101.6,26.5
2023-12-19 22:15:31.005,101.6,101.6,101.6,26.5
2023-12-19 22:15:31.116,101.6,101.6,101.6,26.5
2023-12-19 22:15:31.226,101.6,101.6,101.6,26.5
2023-12-19 22:15:31.336,101.6,101.6,101.6,26.5
2023-12-19 22:15:31.446,101.6,101.6,101.6,26.5
2023-12-19 22:15:31.556,101.6,101.6,101.6,26.5
2023-12-19 22:15:31.666,101.6,101.6,101.6,26.5
2023-12-19 22:15:31.778,101.6,101.6,101.6,26.5
2023-12-19 22:15:31.886,101.6,101.6,101.6,26.5
2023-12-19 22:15:31.995,101.6,101.6,101.6,26.5
2023-12-19 22:15:32.106,101.6,101.6,101.6,26.5
2023-12-19 22:15:32.215,101.6,101.6,101.6,26.5
2023-12-19 22:15:32.325,101.6,101.6,101.6,26.5
2023-12-19 22:15:32.435,101.6,101.6,101.6,26.5
2023-12-19 22:15:32.547,101.6,101.6,101.6,26.5
2023-12-19 22:15:32.656,101.6,101.6,101.6,26.5
2023-12-19 22:15:32.764,101.6,101.6,101.6,26.5
2023-12-19 22:15:32.872,101.6,101.6,101.6,26.5
2023-12-19 22:15:32.983,101.6,101.6,101.6,26.5
2023-12-19 22:15:33.093,101.6,101.6,101.6,26.5
2023-12-19 22:15:33.202,101.6,101.6,101.6,26.5
2023-12-19 22:15:33.313,101.6,101.6,101.6,26.5
2023-12-19 22:15:33.423,101.6,101.6,101.6,26.5
2023-12-19 22:15:33.534,101.6,101.6,101.6,26.5
2023-12-19 22:15:33.645,101.6,101.6,101.6,26.5
2023-12-19 22:15:33.753,101.6,101.6,101.6,26.5
2023-12-19 22:15:33.863,101.6,101.6,101.6,26.5
2023-12-19 22:15:33.976,101.6,101.6,101.6,26.5
2023-12-19 22:15:34.084,101.6,101.6,101.6,26.5
2023-12-19 22:15:34.194,101.6,101.6,101.6,26.5
2023-12-19 22:15:34.306,101.6,101.6,101.6,26.5
2023-12-19 22:15:34.416,101.6,101.6,101.6,26.5
2023-12-19 22:15:34.527,101.6,101.6,101.6,26.5
2023-12-19 22:15:34.639,101.6,101.6,101.6,26.5
2023-12-19 22:15:34.750,101.6,101.6,101.6,26.5
2023-12-19 22:15:34.860,101.6,101.6,101.6,26.5
2023-12-19 22:15:34.969,101.6,101.6,101.6,26.5
2023-12-19 22:15:35.078,101.6,101.6,101.6,26.5
2023-12-19 22:15:35.187,101.6,101.6,101.6,26.5
2023-12-19 22:15:35.297,101.6,101.6,101.6,26.5
2023-12-19 22:15:35.407,101.6,101.6,101.6,26.5
2023-12-19 22:15:35.517,101.6,101.6,101.6,26.5
2023-12-19 22:15:35.628,101.6,101.6,101.6,26.5
2023-12-19 22:15:35.736,101.6,101.6,101.6,26.5
2023-12-19 22:15:35.845,101.6,101.6,101.6,26.5
2023-12-19 22:15:35.957,101.6,101.6,101.6,26.5
2023-12-19 22:15:36.064,101.6,101.6,101.6,26.5
2023-12-19 22:15:36.173,101.6,101.6,101.6,26.5
2023-12-19 22:15:36.281,101.6,101.6,101.6,26.5
2023-12-19 22:15:36.390,101.6,101.6,101.6,26.5
2023-12-19 22:15:36.498,101.6,101.6,101.6,26.5
2023-12-19 22:15:36.610,101.6,101.6,101.6,26.5
2023-12-19 22:15:36.718,101.6,101.6,101.6,26.5
2023-12-19 22:15:36.827,101.6,101.6,101.6,26.5
2023-12-19 22:15:36.939,101.6,101.6,101.6,26.5
2023-12-19 22:15:37.047,101.6,101.6,101.6,26.5
2023-12-19 22:15:37.159,101.6,101.6,101.6,26.5
2023-12-19 22:15:37.267,101.6,101.6,101.6,26.5
2023-12-19 22:15:37.377,101.6,101.6,101.6,26.5
2023-12-19 22:15:37.482,101.6,101.6,101.6,26.5
2023-12-19 22:15:37.592,101.6,101.6,101.6,26.5
2023-12-19 22:15:37.700,101.6,101.6,101.6,26.5
2023-12-19 22:15:37.812,101.6,101.6,101.6,26.5
2023-12-19 22:15:37.920,101.6,101.6,101.6,26.5
2023-12-19 22:15:38.031,101.6,101.6,101.6,26.5
2023-12-19 22:15:38.141,101.6,101.6,101.6,26.5
2023-12-19 22:15:38.253,101.6,101.6,101.6,26.5
2023-12-19 22:15:38.363,101.6,101.6,101.6,26.5
2023-12-19 22:15:38.471,101.6,101.6,101.6,26.5
2023-12-19 22:15:38.582,101.6,101.6,101.6,26.5
2023-12-19 22:15:38.691,101.6,101.6,101.6,26.6
2023-12-19 22:15:38.802,101.6,101.6,101.6,26.5
2023-12-19 22:15:38.913,101.6,101.6,101.6,26.5
2023-12-19 22:15:39.019,101.6,101.6,101.6,26.5
2023-12-19 22:15:39.133,101.6,101.6,101.6,26.5
2023-12-19 22:15:39.243,101.6,101.6,101.6,26.5
2023-12-19 22:15:39.352,101.6,101.6,101.6,26.5
2023-12-19 22:15:39.461,101.6,101.6,101.6,26.5
2023-12-19 22:15:39.573,101.6,101.6,101.6,26.5
2023-12-19 22:15:39.683,101.6,101.6,101.6,26.5
2023-12-19 22:15:39.793,101.6,101.6,101.6,26.5
2023-12-19 22:15:39.903,101.6,101.6,101.6,26.5
2023-12-19 22:15:40.012,101.6,101.6,101.6,26.6
2023-12-19 22:15:40.123,101.6,101.6,101.6,26.5
2023-12-19 22:15:40.235,101.6,101.6,101.6,26.5
2023-12-19 22:15:40.345,101.6,101.6,101.6,26.5
2023-12-19 22:15:40.455,101.6,101.6,101.6,26.5
2023-12-19 22:15:40.564,101.6,101.6,101.6,26.5
2023-12-19 22:15:40.675,101.6,101.6,101.6,26.5
2023-12-19 22:15:40.801,101.6,101.6,101.6,26.5
2023-12-19 22:15:40.911,101.6,101.6,101.6,26.5
2023-12-19 22:15:41.019,101.6,101.6,101.6,26.5
2023-12-19 22:15:41.129,101.6,101.6,101.6,26.5
2023-12-19 22:15:41.240,101.6,101.6,101.6,26.5
2023-12-19 22:15:41.351,101.6,101.6,101.6,26.5
2023-12-19 22:15:41.459,101.6,101.6,101.6,26.6
2023-12-19 22:15:41.568,101.6,101.6,101.6,26.5
2023-12-19 22:15:41.679,101.6,101.6,101.6,26.5
2023-12-19 22:15:41.788,101.6,101.6,101.6,26.5
2023-12-19 22:15:41.896,101.6,101.6,101.6,26.5
2023-12-19 22:15:42.007,101.6,101.6,101.6,26.5
2023-12-19 22:15:42.118,101.6,101.6,101.6,26.5
2023-12-19 22:15:42.225,101.6,101.6,101.6,26.5
2023-12-19 22:15:42.335,101.6,101.6,101.6,26.5
2023-12-19 22:15:42.446,101.6,101.6,101.6,26.5
2023-12-19 22:15:42.555,101.6,101.6,101.6,26.5
2023-12-19 22:15:42.664,101.6,101.6,101.6,26.5
2023-12-19 22:15:42.774,101.6,101.6,101.6,26.5
2023-12-19 22:15:42.883,101.6,101.6,101.6,26.5
2023-12-19 22:15:42.993,101.6,101.6,101.6,26.5
